#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="LambdaPrior" spec="beast.math.distributions.Prior">
#            <parameter dimension="2" id="Lambda" name="x">1.15840489647388 1.12921046672054</parameter>
#            <distr id="LogNormal.Lambda" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter estimate="false" id="RealParameter" name="M">0.15</parameter>
#                <parameter estimate="false" id="RealParameter1" name="S">0.05</parameter>
#            </distr>
#        </distribution>
#        <distribution id="MuPrior" spec="beast.math.distributions.Prior">
#            <parameter dimension="2" id="Mu" name="x">1.22518605140973 1.16701593573991</parameter>
#            <distr id="LogNormal.Mu" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter estimate="false" id="RealParameter2" name="M">0.15</parameter>
#                <parameter estimate="false" id="RealParameter3" name="S">0.05</parameter>
#            </distr>
#        </distribution>
#        <distribution id="FlatQMatrixPrior" spec="beast.math.distributions.Prior">
#            <parameter dimension="4" id="FlatQMatrix" lower="0.0" minordimension="2" name="x">1.0E-10 1.06573404272603 1.2300670098169 1.0E-10</parameter>
#            <distr id="LogNormal.FlatQMatrix" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter estimate="false" id="RealParameter4" name="M">0.15</parameter>
#                <parameter estimate="false" id="RealParameter5" name="S">0.05</parameter>
#            </distr>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution IncorporateCladogenesis="false" Lambda="@Lambda" Mu="@Mu" id="StateDependentSpeciationExtinctionProcess" spec="biogeo.StateDependentSpeciationExtinctionProcess">
#            <TreeParser IsLabelledNewick="true" adjustTipHeights="false" id="TreeParser" newick="(((((sp142:2.222827798,((((sp207:0.1632802676,sp208:0.1632802676)nd207:0.2040283025,sp186:0.3673085701)nd191:0.3010863133,sp156:0.6683948834)nd139:1.069470857,(sp192:0.286469069,sp193:0.286469069)nd140:1.451396672)nd125:0.4849620571)nd117:2.378579387,(((((sp200:0.2076799714,sp201:0.2076799714)nd209:0.03451375848,(sp204:0.1805824996,(sp209:0.07289432616,sp210:0.07289432616)nd211:0.1076881734)nd210:0.0616112303)nd195:0.4064747317,sp160:0.6486684615)nd116:2.29794411,(sp136:2.818642753,(((sp166:1.097695356,(sp152:0.8017723945,sp153:0.8017723945)nd174:0.2959229613)nd167:0.5451985767,(sp196:0.2539795474,sp197:0.2539795474)nd188:1.388914385)nd134:1.093260057,(((sp194:0.2574410518,sp195:0.2574410518)nd205:1.173823174,sp118:1.431264226)nd131:0.5364961209,((sp170:0.8212925021,sp167:0.8212925021)nd153:0.5948815561,(sp163:1.121481968,sp144:1.121481968)nd168:0.2946920897)nd138:0.5515862882)nd112:0.7683936431)nd110:0.08248876341)nd100:0.1279698187)nd90:1.05429374,sp177:4.000906311)nd49:0.6005008737)nd25:0.9373624571,sp100:5.538769642)nd14:0.8485829653,sp199:6.387352608)nd12:0.009092596869,(((sp211:0.03357926656,sp212:0.03357926656)nd163:1.746360132,sp125:1.779939398)nd129:2.862776735,(((sp171:0.5838409726,(sp188:0.5022551478,(sp179:0.43924105,sp180:0.43924105)nd201:0.0630140978)nd197:0.08158582477)nd194:0.06330011084,sp161:0.6471410834)nd184:0.1192385303,(sp181:0.4623863731,(sp205:0.4183581924,sp183:0.4183581924)nd204:0.04402818074)nd185:0.3039932406)nd165:3.87633652)nd38:1.753729071)nd11;" offset="0" singlechild="false" spec="beast.util.TreeParser">
#                <taxonset id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                    <taxon id="sp100" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp118" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp125" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp136" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp142" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp144" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp152" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp153" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp156" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp160" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp161" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp163" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp166" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp167" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp170" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp171" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp177" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp179" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp180" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp181" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp183" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp186" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp188" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp192" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp193" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp194" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp195" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp196" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp197" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp199" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp200" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp201" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp204" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp205" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp207" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp208" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp209" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp210" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp211" spec="beast.evolution.alignment.Taxon"/>
#                    <taxon id="sp212" spec="beast.evolution.alignment.Taxon"/>
#                </taxonset>
#            </TreeParser>
#            <TraitStash NumberOfStates="2" id="TraitStash" spec="biogeo.TraitStash" taxa="@TaxonSet" value="sp100=1,sp118=2,sp125=1,sp136=1,sp142=1,sp144=1,sp152=1,sp153=2,sp156=1,sp160=2,sp161=2,sp163=1,sp166=1,sp167=2,sp170=1,sp171=1,sp177=1,sp179=2,sp180=1,sp181=2,sp183=2,sp186=2,sp188=1,sp192=2,sp193=2,sp194=2,sp195=2,sp196=2,sp197=2,sp199=2,sp200=2,sp201=1,sp204=1,sp205=1,sp207=2,sp208=2,sp209=1,sp210=1,sp211=2,sp212=2"/>
#            <InstantaneousRateMatrix FlatQMatrix="@FlatQMatrix" NumberOfStates="2" id="InstantaneousRateMatrix" spec="biogeo.InstantaneousRateMatrix"/>
#            <parameter dimension="4" id="Pi" name="Pi">0.0 0.0 0.5 0.5</parameter>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	Lambda1	Lambda2	Mu1	Mu2	FlatQMatrix1	FlatQMatrix2	FlatQMatrix3	FlatQMatrix4
0	-214880.7102558958	-91.96139678755242	-214788.74885910825	1.15840489647388	1.12921046672054	1.1994169339737102	1.16701593573991	1.0E-10	1.06573404272603	1.2300670098169	1.0E-10
5000	-77.07322918473236	-89.45502860343554	12.381799418703185	1.2222692795792915	1.2406256448421928	1.1104787689333702	1.0881852786511532	1.179773832337469	1.1382823301287117	1.135626798493958	1.194159262946056
10000	-79.71501669158341	-90.4528227367967	10.737806045213294	1.2480875630108703	1.2101688019444397	1.1052496398436007	1.2530297340705714	1.1650368860447342	1.2394861278054699	1.123032131198034	1.214481880550242
15000	-76.72646383967799	-90.7226668121205	13.996202972442502	1.2133331284998337	1.1294418926222591	1.1538215589189116	1.1372338685328802	1.1348790341589778	1.123656702165252	1.156933827021685	1.2195233283196918
20000	-79.37370743716738	-90.12738621810466	10.753678780937275	1.2061513497545364	1.1009037524212206	1.0766165202009048	1.1049968606695215	1.146058906197914	1.1169769267723626	1.1414851096082221	1.2789222250248502
25000	-81.47614655744366	-92.14662831515682	10.670481757713167	1.1669642403415836	1.0811116854462706	1.1680800138398244	1.1890652947711629	1.1591133621410983	1.2177669386271437	1.0905784323774357	1.0385826843029804
30000	-78.24736029507422	-91.48464116190934	13.237280866835116	1.1453539534455268	1.1617549721373919	1.1726343823369558	1.1735726938563964	1.1739641152082019	1.1010556159050437	1.1767175482564827	1.0629602577946853
35000	-78.8936345467971	-90.19681640591683	11.303181859119736	1.125336964674834	1.2300356083698794	1.0912088661093025	1.1552427754938768	1.108680666497523	1.2211771867010595	1.1490047037601	1.0610698041340232
40000	-77.70606681248255	-91.11499526949767	13.408928457015119	1.0921692496872673	1.1999944557219422	1.123264675701829	1.1802124253205974	1.1465641602533985	1.1840640715339081	1.0981910439447489	1.1867470049074187
45000	-81.65780558514926	-89.71741197375324	8.059606388603978	1.1552471703222866	1.2959668455745246	1.091385304046092	1.137536214891666	1.1147933075754288	1.0655504559204285	1.211616271139731	1.2797191234010414
50000	-77.45194005061438	-89.84343088067006	12.391490830055666	1.1921285876763181	1.168358448791328	1.1152516424550882	1.0752627864982551	1.083262011269137	1.1657623750382813	1.102444924050493	1.146360624852647
55000	-79.64751041786565	-89.77509863882021	10.127588220954564	1.1703310394754427	1.1920029748781291	1.0622936259261682	1.1085884296187603	1.2022303367445408	1.1619025477298017	1.2703283450707994	1.2544189261012946
60000	-77.85649597895971	-89.85610942967577	11.999613450716053	1.233636002236511	1.1457037676918995	1.138970176789557	1.0620302976553997	1.234565037099684	1.1391371839441222	1.1778908427208559	1.1878389510438778
65000	-78.83155013898337	-90.88908850014103	12.057538361157661	1.2322326259912124	1.1462823769780617	1.200940160159341	1.1380009490231626	1.2304431172738568	1.1637315225270242	1.2636412819581069	1.1400884390645132
70000	-76.74889933856691	-90.0557160913513	13.30681675278438	1.1801813570350277	1.247195830430029	1.1426240138561359	1.1387713549366536	1.0944979910376587	1.1620889389867348	1.1694994744863338	1.1961564339397817
75000	-77.48534552220833	-90.15333404646572	12.667988524257385	1.2351768641386562	1.227071186636219	1.1969315614711253	1.1204459936354008	1.1475790863640905	1.1706788075791268	1.2243678615261497	1.1217794484600823
80000	-80.774124730325	-89.93063847320458	9.15651374287958	1.2329835499732555	1.1294534687928457	1.0557246731879222	1.1437735057082719	1.2063999358013333	1.2288445066561362	1.2703636940080758	1.0837729955388489
85000	-77.45689796024992	-90.62804204413658	13.17114408388666	1.123987283237808	1.177904057064804	1.074062204772374	1.176305820157714	1.184072883535518	1.1657627579482386	1.1281834560581467	1.0987735111227668
90000	-80.65909300727448	-90.05187816789348	9.392785160618999	1.2266163309398528	1.1716932857924842	1.2102456096754475	1.0408819013054385	1.041509097380676	1.1171883672121237	1.1580201650658373	1.130006191657699
95000	-81.101513167988	-91.05641596641114	9.954902798423127	1.1712410839664855	1.1720702249354737	1.211471841360592	1.1136391200734093	1.1728033764519934	1.0722282707148043	1.219076855021047	1.0261584904392567
100000	-84.47644072986327	-89.92172828901575	5.4452875591524785	1.176045779077572	1.1484900470391535	1.004848311223406	1.1586153076563837	1.0837185282602786	1.33560822536588	1.1021254463397654	1.2130800865660356
105000	-78.99314605887736	-90.12310746216818	11.129961403290821	1.0807850413961302	1.2275192433249627	1.0996049344454222	1.0928915841432447	1.1864235672850603	1.1336163637692631	1.2408708077643713	1.20286659923487
110000	-77.61913111806277	-89.74885722063257	12.129726102569808	1.1861639366294254	1.2120465063164372	1.1272958046968158	1.07946784086998	1.1100373545926268	1.16485050790722	1.1991335495078754	1.079302373308369
115000	-82.39771076921468	-91.90780678353191	9.51009601431722	1.112385573520767	1.1243124756286618	1.1853280751178743	1.1431616726043	1.0424439452199805	1.2430577559420517	1.2679772795760573	1.2127192718703395
120000	-77.45330413632367	-91.23979389785997	13.786489761536298	1.1820752024651255	1.1479520301931643	1.2397063395538723	1.1057200261603195	1.161403970718976	1.1436457605485895	1.177090052538222	1.1860927348849841
125000	-77.01097999147565	-90.1239040891043	13.112924097628653	1.1591387974418765	1.2480632078516358	1.1790449266508443	1.1040234132150377	1.155604249173325	1.1658053992745436	1.1050025688099994	1.121103582485649
130000	-82.95685618055094	-90.99084174122717	8.033985560676236	1.2005391087436619	1.3055362935053378	1.279205231704163	1.193997723415957	1.2264788648002938	1.078714637825077	1.180239815377403	1.2145333733758068
135000	-78.91994379631903	-90.72362628335276	11.803682487033726	1.2117511871027231	1.0588362039474584	1.1248148754381395	1.1008155733301341	1.1224392063222894	1.1419683366652986	1.2034348491745703	1.1113603802186074
140000	-81.08855073103021	-90.25495568137598	9.166404950345768	1.2790921151559334	1.1174991182365457	1.139543379199802	1.1125853941321833	1.1747149698369677	1.0173585128250298	1.179983519223732	1.126625413693476
145000	-77.90130293289	-90.59380671931834	12.692503786428336	1.2486696917177438	1.230765658291081	1.206101015801191	1.1906851383744934	1.1827699921770314	1.1918802131103168	1.1461715810445565	1.1259050074014099
150000	-80.49790406672412	-91.03104832059975	10.533144253875637	1.098152955913578	1.0806827605992133	1.0343467713202699	1.1466252704149795	1.1910518352120159	1.165804827809735	1.186671620837036	1.1049318251312974
155000	-80.13220751270573	-89.77312530161016	9.640917788904428	1.2613947618890193	1.2336009881623844	1.0769716045695998	1.202178624330832	1.2442097425794205	1.2198696804388216	1.1128684309613956	1.2092681659904507
160000	-77.76046573474102	-90.66727346185102	12.906807727110003	1.1193793911158838	1.1915851805280677	1.1688313492438664	1.10186138177492	1.212158409242486	1.1415466204789773	1.0790406729781878	1.1299654618407504
165000	-81.83924327789973	-90.53008212680531	8.690838848905589	1.279946614685667	1.0988465119733575	1.156345402977786	1.1247717655766292	1.1801788428214628	1.1069759248341051	1.2828813207022154	1.2623843727066129
170000	-78.79525267171458	-91.90886859128001	13.113615919565433	1.177286059172213	1.1540607304103916	1.2588661542372295	1.1557376176582783	1.195625360334211	1.156875951618652	1.2272326428396005	1.1432073472186606
175000	-77.28378957099484	-91.11379343791207	13.83000386691722	1.1269352583399324	1.2226447054030578	1.1790996609362225	1.1694273298659537	1.1687897640278841	1.1047015500449309	1.1958753286173673	1.1310785910925845
180000	-81.52202308817911	-90.65560129924265	9.133578211063536	1.2747303770232599	1.2417632681904043	1.2420013426571421	1.1840628732299046	1.1582262925246727	1.06166332433441	1.13221625666537	1.086734212424046
185000	-77.19289944612436	-90.71800782404163	13.525108377917284	1.1667236811191495	1.2492362672295274	1.1905561647766405	1.1747858720835818	1.1563748588365466	1.1744002935962357	1.1918601917178686	1.2112114589789467
